ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal
79137,Karin Metze (-Ulbricht),F,23,180,82,East Germany,GDR,1980 Summer,1980,Summer,Moskva,Rowing,Rowing Women's Coxed Eights,Gold
79139,Manfred E. Metzger,M,55,168,75,Ballerina IV,SUI,1960 Summer,1960,Summer,Roma,Sailing,Sailing Mixed 5.5 metres,Bronze
79143,"Maxwell Raymond ""Max"" Metzker",M,20,179,70,Australia,AUS,1980 Summer,1980,Summer,Moskva,Swimming,"Swimming Men's 1,500 metres Freestyle",Bronze
79158,Daniela Meuli,F,24,183,74,Switzerland,SUI,2006 Winter,2006,Winter,Torino,Snowboarding,Snowboarding Women's Parallel Giant Slalom,Gold
79172,"Joseph ""Jef"" Mewis",M,25,166,62,Belgium,BEL,1956 Summer,1956,Summer,Melbourne,Wrestling,"Wrestling Men's Featherweight, Freestyle",Silver
79175,Petros Mexis,M,NA,NA,NA,"Phalainis ton Thorichtou ""Hydra""-2",GRE,1906 Summer,1906,Summer,"Athens,GR",Rowing,Rowing Men's 6-Man Naval Rowing Boats,Bronze
79176,Uwe-Jens Mey,M,24,180,78,East Germany,GDR,1988 Winter,1988,Winter,Calgary,Speed Skating,Speed Skating Men's 500 metres,Gold
79176,Uwe-Jens Mey,M,24,180,78,East Germany,GDR,1988 Winter,1988,Winter,Calgary,Speed Skating,"Speed Skating Men's 1,000 metres",Silver
79176,Uwe-Jens Mey,M,28,180,78,Germany,GER,1992 Winter,1992,Winter,Albertville,Speed Skating,Speed Skating Men's 500 metres,Gold
79186,Alvah T. Meyer,M,23,173,65,United States,USA,1912 Summer,1912,Summer,Stockholm,Athletics,Athletics Men's 100 metres,Silver
79189,Antoinette Josefa Clara Meyer (-Molitor),F,27,NA,NA,Switzerland,SUI,1948 Winter,1948,Winter,Sankt Moritz,Alpine Skiing,Alpine Skiing Women's Slalom,Silver
79194,Christian Meyer,M,22,185,67,Germany,GER,1992 Summer,1992,Summer,Barcelona,Cycling,Cycling Men's 100 kilometres Team Time Trial,Gold
79198,"Deborah Elizabeth ""Debbie"" Meyer (-Weber)",F,16,170,52,United States,USA,1968 Summer,1968,Summer,Mexico City,Swimming,Swimming Women's 200 metres Freestyle,Gold
79198,"Deborah Elizabeth ""Debbie"" Meyer (-Weber)",F,16,170,52,United States,USA,1968 Summer,1968,Summer,Mexico City,Swimming,Swimming Women's 400 metres Freestyle,Gold
79198,"Deborah Elizabeth ""Debbie"" Meyer (-Weber)",F,16,170,52,United States,USA,1968 Summer,1968,Summer,Mexico City,Swimming,Swimming Women's 800 metres Freestyle,Gold
79200,Elana Meyer (-van Zyl),F,25,158,55,South Africa,RSA,1992 Summer,1992,Summer,Barcelona,Athletics,"Athletics Women's 10,000 metres",Silver
63575,Marian Kozicki,M,39,178,76,Poland,POL,1980 Summer,1980,Summer,Moskva,Equestrianism,"Equestrianism Mixed Jumping, Team",Silver
79205,"Frederick Julius ""Fred"" Meyer",M,19,NA,NA,United States,USA,1920 Summer,1920,Summer,Antwerpen,Wrestling,"Wrestling Men's Heavyweight, Freestyle",Bronze
79206,"Frederick H. ""Fred"" Meyer",M,21,NA,NA,United States,USA,1932 Summer,1932,Summer,Los Angeles,Gymnastics,Gymnastics Men's Team All-Around,Silver
79207,Fredrik Meyer,M,20,NA,NA,Lully II,NOR,1936 Summer,1936,Summer,Berlin,Sailing,Sailing Mixed 6 metres,Silver
79212,Heiko Meyer,M,23,160,57,Germany,GER,2000 Summer,2000,Summer,Sydney,Diving,Diving Men's Synchronized Platform,Bronze
79213,Horst Meyer,M,23,183,84,Germany,GER,1964 Summer,1964,Summer,Tokyo,Rowing,Rowing Men's Coxed Eights,Silver
79213,Horst Meyer,M,27,183,84,West Germany,FRG,1968 Summer,1968,Summer,Mexico City,Rowing,Rowing Men's Coxed Eights,Gold
79217,Joseph Meyer,M,NA,NA,NA,Switzerland,SUI,1928 Summer,1928,Summer,Amsterdam,Rowing,Rowing Men's Coxed Fours,Silver
79218,Max Adolf Karsten Meyer,M,34,185,90,West Germany,FRG,1972 Summer,1972,Summer,Munich,Sailing,Sailing Mixed Two Person Keelboat,Bronze
79233,"Gertrud ""Trudi"" Meyer (-Baier)",F,22,NA,NA,Germany,GER,1936 Summer,1936,Summer,Berlin,Gymnastics,Gymnastics Women's Team All-Around,Gold
79234,Walter Meyer,M,27,NA,NA,Germany,GER,1932 Summer,1932,Summer,Los Angeles,Rowing,Rowing Men's Coxed Fours,Gold
79237,Marcel Meyer de Stadelhofen,M,28,NA,NA,Switzerland,SUI,1906 Summer,1906,Summer,"Athens,GR",Shooting,"Shooting Men's Free Rifle, Three Positions, 300 metres, Team",Gold
79237,Marcel Meyer de Stadelhofen,M,28,NA,NA,Switzerland,SUI,1906 Summer,1906,Summer,"Athens,GR",Shooting,"Shooting Men's Free Rifle, Any Position, 300 metres",Gold
79244,Elana Alessandra Meyers (-Taylor),F,25,170,82,United States-2,USA,2010 Winter,2010,Winter,Vancouver,Bobsleigh,Bobsleigh Women's Two,Bronze
79244,Elana Alessandra Meyers (-Taylor),F,29,170,82,United States-1,USA,2014 Winter,2014,Winter,Sochi,Bobsleigh,Bobsleigh Women's Two,Silver
79249,"Mary Margret Meyers (-Berger, -Rothstein)",F,21,163,59,United States,USA,1968 Winter,1968,Winter,Grenoble,Speed Skating,Speed Skating Women's 500 metres,Silver
79250,William Ernest Meyers,M,17,179,56,South Africa,RSA,1960 Summer,1960,Summer,Roma,Boxing,Boxing Men's Featherweight,Bronze
79251,Ulrike Meyfarth (-Nasse),F,16,188,70,West Germany,FRG,1972 Summer,1972,Summer,Munich,Athletics,Athletics Women's High Jump,Gold
79251,Ulrike Meyfarth (-Nasse),F,28,188,70,West Germany,FRG,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Women's High Jump,Gold
79252,Anne Meygret (-Brottel),F,19,166,55,France,FRA,1984 Summer,1984,Summer,Los Angeles,Fencing,"Fencing Women's Foil, Team",Bronze
79256,Boaz Cornelius Meylink,M,32,195,93,Netherlands,NED,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Men's Coxed Eights,Bronze
79258,William Meynard,M,29,190,85,France,FRA,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,Silver
669,Team Ghana,M,NA,NA,NA,Ghana,GHA,1992 Summer,1992,Summer,Barcelona,Football,Football Men's Football,Bronze
79262,David John Charlton Meyrick,M,21,NA,NA,Great Britain,GBR,1948 Summer,1948,Summer,London,Rowing,Rowing Men's Coxed Eights,Silver
79270,Ruslan Volodymyrovych Mezentsev,M,19,168,60,Ukraine,UKR,2000 Summer,2000,Summer,Sydney,Gymnastics,Gymnastics Men's Team All-Around,Silver
79272,Assefa Mezgebu,M,22,175,55,Ethiopia,ETH,2000 Summer,2000,Summer,Sydney,Athletics,"Athletics Men's 10,000 metres",Bronze
79282,Ferenc Mez (Grnfeld-),M,43,NA,NA,Hungary,HUN,1928 Summer,1928,Summer,Amsterdam,Art Competitions,"Art Competitions Mixed Literature, Epic Works",Gold
